transaction_id,account_id,transaction_ts,posting_date,currency,amount,merchant_id,merchant_name,category,country,city,payment_method,status,is_refund,reference
TXN0000372,ACC0035,31-07-2025 11:36:44,2025-07-31,USD,-476.42,M010,GadgetHub,health,SE,Gothenburg,MOBILE_PAY,BOOKED,1,8852428c
TXN0000818,ACC0031,2025/06/27 06:03,2025-06-29,USD,361.57,M004,PowerCo,healthcare,GB,Manchester,CASH,FAILED,FALSE,1d08c751
TXN0000354,ACC0045,2025-08-13 20:42:28,2025-08-14,NOK,286.81,M009,MegaMart,health,DE,Hamburg,CASH,BOOKED,0,0e897983
TXN0001127,ACC0014,2025-08-20 18:38:50,2025-08-20,USD,400.09,M007,SkyFly,transit,DE,Berlin,BANK_TRANSFER,FAILED,0,
TXN0000431,ACC0047,2025-08-25 00:44:42,2025-08-25,GBP,401.60,M004,PowerCo,internet,SE,Malmo,BANK_TRANSFER,FAILED,0,ab216b65
TXN0001098,ACC0043,2025-10-27 06:43:19,2025-10-28,NOK,337.27,M003,StreamFlix,Groceries,SE,Gothenburg,MOBILE_PAY,BOOKED,0,9e46e6bd
TXN0000845,ACC0050,2025-07-02 13:36:20,2025-07-04,DKK,340.51,M009,MegaMart,travel,DE,Berlin,BANK_TRANSFER,FAILED,FALSE,fc0aa094
TXN0000596,ACC0038,2025/07/15 19:07,2025/07/15,EUR,399.87,M009,MegaMart,Fees,GB,Edinburgh,BANK_TRANSFER,BOOKED,0,1272a288
TXN0000776,ACC0041,2025-09-22 08:41:37,2025-09-22,USD,197.66,M007,SkyFly,Other,DE,Berlin,CARD,BOOKED,0,147ff5e0
TXN0000384,ACC0039,2025-12-24 00:36:05,2025-12-24,USD,344.77,M007,SkyFly,restaurant,NO,Trondheim,BANK_TRANSFER,PENDING,FALSE,6ea72c96
TXN0000523,ACC0020,2025-12-07 22:37:31,2025-12-09,NOK,227.18,M003,StreamFlix,fees,GB,Manchester,MOBILE_PAY,PENDING,FALSE,cd04ac4c
TXN0000609,ACC0050,2025-10-10 01:39:06,2025-10-11,DKK,181.94,M001,Nordic Grocers,transport,GB,London,BANK_TRANSFER,BOOKED,0,20c4e2a6
TXN0000097,ACC0002,2025-08-16 15:11:49,2025-08-17,DKK,58.75,M004,PowerCo,restaurant,DE,Berlin,BANK_TRANSFER,PENDING,FALSE,facc3bbe
TXN0001070,ACC0018,2025-08-27 03:56:19,2025-08-29,NOK,133.57,M008,HealthPlus,power,SE,Malmo,BANK_TRANSFER,BOOKED,0,eaf8a309
TXN0000244,ACC0030,2025-07-23 14:55:38,2025-07-23,GBP,272.77,M006,City Transit,restaurant,DE,Berlin,BANK_TRANSFER,BOOKED,0,98b3b404
TXN0000024,ACC0032,2025-10-05 05:21:05,2025-10-05,USD,245.31,M006,City Transit,shopping,DE,Berlin,BANK_TRANSFER,BOOKED,FALSE,ffe0297c
TXN0001099,ACC0019,2025-06-07 21:22:23,2025-06-07,DKK,488.52,M001,Nordic Grocers,healthcare,DE,Hamburg,CASH,BOOKED,FALSE,6de28cf8
TXN0000711,ACC0045,2025-09-02 13:13:00,2025-09-04,DKK,250.69,,MegaMart,shopping,DK,Aarhus,MOBILE_PAY,FAILED,FALSE,c8a6b7db
TXN0001173,ACC0002,2025-06-05 02:29:44,2025/06/06,EUR,-104.75,M010,GadgetHub,shopping,NO,Bergen,MOBILE_PAY,PENDING,1,177037f2
TXN0000217,ACC0006,2025-07-20 06:03:37,2025-07-21,NOK,132.10,M005,BookBarn,cafe,DE,Berlin,BANK_TRANSFER,FAILED,0,f51a244f
TXN0001177,ACC0020,2025-10-24 08:21:50,2025-10-26,EUR,151.49,M001,Nordic Grocers,transport,GB,Edinburgh,CASH,PENDING,0,b7525990
TXN0000223,ACC0031,2025-11-17 08:21:07,2025-11-19,SEK,29.49,M009,MegaMart,Fees,SE,Malmo,CASH,PENDING,FALSE,2ba2e965
TXN0000884,ACC0021,2025-12-06 15:03:48,2025-12-06,EUR,19.12,M010,GadgetHub,Other,DE,Munich,CARD,PENDING,FALSE,aa0964dd
TXN0000531,ACC0022,2025-07-02 12:27:14,2025-07-02,NOK,115.24,M001,Nordic Grocers,healthcare,NO,Trondheim,BANK_TRANSFER,PENDING,FALSE,017f1177
TXN0000689,ACC0042,2025/07/25 16:48,2025-07-27,NOK,418.49,M009,MegaMart,income,DK,Copenhagen,CASH,PENDING,FALSE,4f692621
TXN0000694,ACC0027,2025-06-20 17:14:49,2025-06-20,DKK,478.02,M003,StreamFlix,streaming,GB,Edinburgh,CASH,BOOKED,0,e64e1bb0
TXN0000939,ACC0021,2025-10-07 21:50:46,2025/10/08,USD,284.09,M010,GadgetHub,GROCERY,DE,Hamburg,CARD,PENDING,FALSE,
TXN0001025,ACC0047,2025-12-14 14:30:17,2025-12-16,USD,470.86,M006,City Transit,travel,GB,Manchester,BANK_TRANSFER,BOOKED,0,1018e022
TXN0000960,ACC0025,2025-09-18 10:52:00,2025-09-19,GBP,242.90,M009,MegaMart,Groceries,NO,Bergen,CARD,PENDING,0,23bcdd32
TXN0000936,ACC0018,2025-07-06 20:00:48,2025-07-08,NOK,463.97,M002,Cafe Central,Dining,SE,Stockholm,CARD,PENDING,FALSE,40d93bf1
TXN0000453,ACC0021,2025-07-20 23:56:21,2025-07-21,SEK,252.03,M008,HealthPlus,salary,SE,Gothenburg,CARD,FAILED,FALSE,ab35dc24
TXN0000078,ACC0034,2025-11-19 14:15:08,2025-11-19,GBP,-337.04,M002,Cafe Central,mat,GB,London,MOBILE_PAY,FAILED,1,0c80621d
TXN0000438,ACC0034,2025-12-02 00:47:32,2025-12-03,GBP,298.04,,Cafe Central,utilities,NO,Trondheim,MOBILE_PAY,PENDING,FALSE,7b0689d9
TXN0001169,ACC0031,2025-07-26 22:24:41,2025-07-28,SEK,204.54,M004,PowerCo,Fees,GB,Edinburgh,CASH,PENDING,0,778bbf7a
TXN0000539,ACC0048,2025-10-13 16:17:45,2025-10-15,GBP,167.74,M006,City Transit,Other,DE,Hamburg,MOBILE_PAY,BOOKED,0,ee51a4a5
TXN0001084,ACC0014,2025-11-20 06:56:51,2025-11-22,SEK,292.25,M008,HealthPlus,books,SE,Gothenburg,CASH,FAILED,0,4b27259f
TXN0000743,ACC0012,26-07-2025 04:30:51,2025-07-27,EUR,343.18,M004,PowerCo,GROCERY,DK,Aarhus,CARD,PENDING,FALSE,c6606699
TXN0000878,ACC0002,2025-10-18 18:19:52,2025-10-18,EUR,434.55,M010,GadgetHub,transport,NO,Trondheim,MOBILE_PAY,PENDING,0,a75cec58
TXN0000406,ACC0044,2025-12-03 00:29:27,2025/12/03,DKK,-221.88,M004,PowerCo,health,GB,London,CASH,BOOKED,1,05a3ec46
TXN0000923,ACC0025,2025-09-15 20:06:13,2025-09-15,SEK,195.52,M005,BookBarn,books,GB,Manchester,CASH,BOOKED,0,bc663e49
TXN0000298,ACC0024,2025/12/18 21:11,2025-12-20,USD,478.97,M007,SkyFly,healthcare,NO,Bergen,CARD,FAILED,FALSE,65a9230f
TXN0000423,ACC0009,2025/12/17 23:11,2025/12/18,USD,497.08,M003,StreamFlix,Electronics,SE,Gothenburg,CASH,FAILED,0,
TXN0000662,ACC0035,2025-11-03 09:29:13,2025-11-05,SEK,-46.41,M007,SkyFly,Fees,NO,Trondheim,CARD,PENDING,1,37b56d37
TXN0000062,ACC0037,2025-06-13 13:51:11,2025-06-15,USD,368.37,M006,City Transit,transport,DE,Hamburg,CASH,BOOKED,0,c388e69f
TXN0000593,ACC0037,2025-09-16 20:04:17,2025-09-18,USD,369.26,M008,HealthPlus,Dining,DE,Berlin,BANK_TRANSFER,BOOKED,0,66649e1e
TXN0000892,ACC0022,2025-07-30 08:43:35,2025-07-30,GBP,287.37,,GadgetHub,Books,SE,Gothenburg,MOBILE_PAY,FAILED,0,780a14d0
TXN0000323,ACC0006,2025-09-25 14:21:39,2025-09-25,EUR,99.47,M005,BookBarn,Electronics,GB,Edinburgh,CARD,PENDING,FALSE,00bfcdcb
TXN0000950,ACC0048,2025-09-04 02:05:07,2025-09-05,EUR,300.52,M010,GadgetHub,transit,NO,Trondheim,BANK_TRANSFER,BOOKED,FALSE,cc64f83f
TXN0000456,ACC0021,2025-10-23 18:42:15,2025/10/25,DKK,-361.35,M002,Cafe Central,restaurang,DK,Odense,MOBILE_PAY,PENDING,1,2d368971
TXN0001003,ACC0038,2025-11-22 07:04:44,2025-11-22,EUR,497.46,M002,Cafe Central,income,DK,Aarhus,CARD,FAILED,0,0d2f6ad7
TXN0000753,ACC0031,06-11-2025 06:15:34,2025-11-06,DKK,2.41,M002,Cafe Central,healthcare,NO,Bergen,BANK_TRANSFER,PENDING,0,4567437b
TXN0000197,ACC0026,2025-12-26 05:22:03,2025-12-28,NOK,96.55,M002,Cafe Central,Groceries,NO,Trondheim,CARD,FAILED,0,99e5d914
TXN0000296,ACC0048,2025/06/08 16:22,2025/06/10,USD,5.55,M004,PowerCo,books,NO,Oslo,CASH,BOOKED,0,c38f5652
TXN0000620,ACC0009,2025-11-29 15:32:17,2025/12/01,GBP,432.33,M002,Cafe Central,Electronics,DK,Aarhus,BANK_TRANSFER,FAILED,0,13d8917e
TXN0001171,ACC0046,2025/08/03 09:17,2025-08-03,EUR,325.32,M006,City Transit,income,DE,Munich,BANK_TRANSFER,FAILED,FALSE,3df2bd9c
TXN0000731,ACC0048,2025-08-25 23:39:34,2025-08-26,USD,114.75,M010,GadgetHub,entertainment,DE,Berlin,CASH,PENDING,FALSE,d805471a
TXN0000757,ACC0038,2025-09-27 06:15:54,2025-09-28,GBP,204.00,,,fees,DK,Odense,CASH,FAILED,FALSE,693de79e
TXN0000606,ACC0042,04-10-2025 10:45:58,2025/10/04,SEK,7.31,M002,Cafe Central,Other,DK,Aarhus,MOBILE_PAY,FAILED,0,003ad340
TXN0000791,ACC0020,2025-06-17 22:29:39,2025-06-19,NOK,136.67,M004,PowerCo,transport,NO,Bergen,CASH,FAILED,FALSE,1537da8d
TXN0000034,ACC0005,2025/11/30 07:58,2025-12-01,DKK,-118.92,M007,SkyFly,health,DK,Odense,MOBILE_PAY,FAILED,1,972d33e5
TXN0000790,ACC0047,2025/12/26 02:34,2025-12-27,GBP,256.56,M009,MegaMart,fees,GB,London,CASH,PENDING,0,231f942d
TXN0000863,ACC0048,2025-12-25 14:19:17,2025-12-25,USD,46.73,M002,Cafe Central,Fees,GB,Manchester,CARD,PENDING,FALSE,5b28bc68
TXN0000978,ACC0002,2025-07-18 23:01:16,2025-07-18,SEK,76.32,M002,Cafe Central,Groceries,GB,Manchester,CARD,PENDING,FALSE,76d630c5
TXN0000233,ACC0009,2025-10-18 04:34:59,2025/10/20,SEK,94.10,M008,HealthPlus,fees,DE,Munich,MOBILE_PAY,PENDING,FALSE,e02ca19d
TXN0000762,ACC0024,2025-08-04 00:22:14,2025-08-04,EUR,64.19,M002,Cafe Central,salary,GB,London,MOBILE_PAY,BOOKED,0,
TXN0000207,ACC0025,2025-12-20 20:36:25,2025/12/21,DKK,320.15,M010,GadgetHub,Groceries,SE,Malmo,CASH,BOOKED,FALSE,6698ae38
TXN0000901,ACC0029,2025-08-31 16:51:01,2025-08-31,DKK,263.35,M004,PowerCo,Groceries,DK,Aarhus,CARD,PENDING,0,788819b6
TXN0001102,ACC0044,2025-07-30 16:34:40,2025-07-30,DKK,254.63,M001,Nordic Grocers,Electronics,DK,Aarhus,CARD,PENDING,0,16fce7f4
TXN0000952,ACC0024,2025/06/25 16:55,2025-06-26,USD,131.57,M006,City Transit,entertainment,GB,Manchester,CASH,PENDING,FALSE,9d5589b3
TXN0000552,ACC0038,2025-12-19 23:48:05,2025-12-21,USD,466.38,M004,PowerCo,travel,NO,Trondheim,CASH,BOOKED,FALSE,a48283cc
TXN0000026,ACC0019,2025-08-28 08:17:48,2025-08-29,NOK,235.76,M003,StreamFlix,Electronics,NO,Trondheim,MOBILE_PAY,BOOKED,FALSE,518f32cf
TXN0000998,ACC0047,2025-07-16 04:15:54,2025-07-18,GBP,272.86,M003,StreamFlix,flight,GB,London,MOBILE_PAY,PENDING,FALSE,bbf6e36f
TXN0000738,ACC0013,2025-09-07 12:05:08,2025-09-08,DKK,375.95,M002,Cafe Central,fees,DK,Copenhagen,MOBILE_PAY,BOOKED,FALSE,158b6125
TXN0000262,ACC0049,2025-08-31 10:39:01,2025/08/31,DKK,359.26,M006,City Transit,income,SE,Gothenburg,MOBILE_PAY,PENDING,FALSE,3582bdae
TXN0000169,ACC0013,2025/09/05 23:19,2025-09-06,SEK,247.19,M002,Cafe Central,Other,DE,Berlin,CARD,PENDING,FALSE,8f58c741
TXN0000817,ACC0033,2025-10-04 22:51:33,2025-10-06,SEK,498.52,M003,StreamFlix,healthcare,DE,Hamburg,MOBILE_PAY,BOOKED,FALSE,d840ec64
TXN0000752,ACC0012,2025-09-13 22:00:23,2025/09/15,NOK,83.68,M001,Nordic Grocers,taxi,GB,Edinburgh,CARD,BOOKED,FALSE,d7756c66
TXN0000576,ACC0043,2025-09-07 16:46:27,2025-09-07,SEK,10.14,M004,PowerCo,healthcare,SE,Gothenburg,CARD,PENDING,FALSE,91f6937c
TXN0000432,ACC0035,2025/11/01 14:34,2025-11-01,EUR,23.06,M006,City Transit,entertainment,SE,Stockholm,CARD,FAILED,FALSE,077183cc
TXN0001054,ACC0042,2025-11-06 18:08:40,2025-11-06,NOK,-233.58,M005,BookBarn,utilities,GB,London,CASH,PENDING,1,e38ff793
TXN0000254,ACC0040,2025/10/15 23:59,2025-10-16,SEK,495.99,M010,GadgetHub,flight,DE,Berlin,CASH,PENDING,FALSE,17779229
TXN0000403,ACC0028,2025-07-27 19:06:53,2025-07-27,DKK,196.81,M004,PowerCo,utilities,GB,Manchester,CARD,FAILED,FALSE,3edd409e
TXN0001094,ACC0022,2025-10-31 17:32:40,2025-10-31,EUR,294.02,M006,City Transit,transport,DK,Copenhagen,CARD,PENDING,0,b0b7982f
TXN0000392,ACC0034,2025-11-16 09:07:18,2025-11-16,SEK,197.17,M004,PowerCo,shopping,NO,Oslo,CASH,BOOKED,FALSE,8f656b99
TXN0000405,ACC0030,2025-07-25 09:15:39,2025-07-27,GBP,293.08,M002,Cafe Central,health,GB,Edinburgh,CASH,BOOKED,FALSE,2105733f
TXN0000548,ACC0009,03-10-2025 02:13:40,2025-10-04,EUR,430.87,M008,HealthPlus,uber,GB,Edinburgh,CARD,BOOKED,0,257db78d
TXN0000023,ACC0027,2025-12-08 09:00:39,2025-12-09,GBP,162.51,M003,StreamFlix,shopping,DE,Munich,MOBILE_PAY,PENDING,FALSE,28e7eca0
TXN0000913,ACC0042,2025-11-17 02:39:27,2025-11-19,DKK,291.98,M009,MegaMart,mat,SE,Malmo,MOBILE_PAY,BOOKED,0,287dfd53
TXN0000419,ACC0005,2025/11/13 15:02,2025-11-13,NOK,-456.11,M006,City Transit,hotel,GB,Manchester,BANK_TRANSFER,PENDING,1,
TXN0000070,ACC0031,2025-06-07 11:04:03,2025-06-09,GBP,-86.92,M010,GadgetHub,GROCERY,DE,Hamburg,BANK_TRANSFER,FAILED,1,c471360e
TXN0000515,ACC0031,2025-10-10 12:10:27,2025-10-11,NOK,350.53,M003,StreamFlix,income,SE,Malmo,MOBILE_PAY,BOOKED,FALSE,734e314c
TXN0001097,ACC0004,2025-08-24 02:23:00,2025-08-25,NOK,278.32,M009,MegaMart,internet,SE,Gothenburg,MOBILE_PAY,FAILED,0,fb2bd1b1
TXN0000292,ACC0018,2025-06-24 13:07:51,2025-06-26,GBP,153.70,M001,Nordic Grocers,GROCERY,DK,Odense,CARD,BOOKED,0,264b57de
TXN0000640,ACC0026,2025-09-21 13:31:50,2025-09-21,USD,3.34,M005,BookBarn,Other,DE,Munich,BANK_TRANSFER,PENDING,FALSE,e251a7ef
TXN0000015,ACC0028,2025-12-16 14:48:30,2025-12-18,SEK,360.44,M007,,utilities,DK,Aarhus,CASH,FAILED,0,9dac946d
TXN0000109,ACC0032,2025-10-13 15:31:33,2025-10-15,USD,-249.08,M003,StreamFlix,cafe,SE,Gothenburg,CASH,FAILED,1,1f5b5833
TXN0000966,ACC0024,2025-11-16 17:51:24,2025-11-17,GBP,-77.86,M007,SkyFly,health,DE,Berlin,CASH,BOOKED,1,94cb6e65
TXN0000470,ACC0041,2025-08-08 13:23:46,2025-08-09,DKK,244.82,M005,BookBarn,travel,DK,Odense,CASH,FAILED,0,ff552d93
TXN0000478,ACC0035,2025/06/16 07:43,2025-06-18,SEK,386.63,M006,City Transit,internet,NO,Bergen,CASH,BOOKED,0,
TXN0000073,ACC0036,2025-09-14 11:41:44,2025-09-16,EUR,4.58,M004,PowerCo,power,NO,Oslo,CASH,FAILED,0,5dff69a9
TXN0000209,ACC0004,2025-07-04 10:41:33,2025-07-04,NOK,50.44,M008,HealthPlus,utilities,DE,Berlin,MOBILE_PAY,FAILED,FALSE,ef7748bc
TXN0000426,ACC0017,12-07-2025 05:06:17,2025-07-14,SEK,186.03,M004,PowerCo,taxi,SE,Malmo,BANK_TRANSFER,BOOKED,0,de4e933e
TXN0000691,ACC0013,2025-12-30 19:17:54,2026/01/01,USD,166.76,M009,MegaMart,uber,DK,Copenhagen,CASH,PENDING,0,e81cbeab
TXN0000382,ACC0035,2025-06-09 22:43:52,2025-06-09,USD,476.71,,Cafe Central,transport,NO,Oslo,BANK_TRANSFER,PENDING,0,9efdc685
TXN0000362,ACC0025,2025-11-10 14:11:26,2025-11-12,NOK,3.43,M009,MegaMart,income,DE,Munich,BANK_TRANSFER,FAILED,FALSE,0bf431bb
TXN0001019,ACC0009,11-09-2025 15:23:38,2025-09-13,GBP,-270.38,M009,MegaMart,fee,SE,Gothenburg,BANK_TRANSFER,PENDING,1,fd5c92d7
TXN0000449,ACC0015,2025-12-14 21:13:00,2025-12-15,NOK,332.38,M007,SkyFly,taxi,DK,Odense,BANK_TRANSFER,FAILED,0,1294bec5
TXN0000287,ACC0046,2025/12/17 07:14,2025-12-17,GBP,22.06,M008,HealthPlus,hotel,SE,Malmo,CARD,BOOKED,FALSE,b9b99f04
TXN0000954,ACC0038,2025-08-23 16:42:24,2025/08/24,SEK,275.95,M003,StreamFlix,hotel,SE,Stockholm,BANK_TRANSFER,PENDING,FALSE,09bfe4b3
TXN0001115,ACC0049,2025-06-22 12:22:36,2025-06-24,NOK,119.21,M003,StreamFlix,flight,NO,Trondheim,CARD,FAILED,FALSE,69d48f46
TXN0001065,ACC0046,2025-08-29 14:11:45,2025-08-29,USD,341.97,M010,GadgetHub,Other,SE,Stockholm,CASH,FAILED,FALSE,2b36c4ce
TXN0000327,ACC0012,13-12-2025 04:41:58,2025-12-14,EUR,44.68,M003,StreamFlix,utilities,DK,Aarhus,CARD,FAILED,FALSE,2a07ff30
TXN0000820,ACC0033,2025-11-27 22:57:11,2025-11-28,EUR,375.29,M007,SkyFly,GROCERY,NO,Trondheim,BANK_TRANSFER,PENDING,FALSE,651554f3
TXN0000727,ACC0013,12-06-2025 23:47:47,2025-06-14,NOK,404.16,M006,City Transit,Groceries,NO,Oslo,CASH,BOOKED,FALSE,9e9f0104
TXN0001092,ACC0013,2025/09/05 08:38,2025-09-07,EUR,212.70,M004,,shopping,DK,Copenhagen,BANK_TRANSFER,BOOKED,0,549f80b6
TXN0000307,ACC0026,2025-08-24 21:26:28,2025-08-25,USD,-214.20,M005,BookBarn,restaurang,DK,Aarhus,BANK_TRANSFER,FAILED,1,dbfa8c05
TXN0000266,ACC0009,04-10-2025 12:52:15,2025-10-05,DKK,454.30,M007,SkyFly,streaming,SE,Stockholm,CARD,PENDING,FALSE,108c9cb4
TXN0001147,ACC0037,2025-06-07 17:55:07,2025-06-09,SEK,13.83,M010,GadgetHub,GROCERY,GB,London,CARD,PENDING,FALSE,a3511668
TXN0000445,ACC0021,2025/06/08 19:24,2025-06-08,USD,156.62,M008,HealthPlus,entertainment,DK,Odense,BANK_TRANSFER,FAILED,0,9584ad76
TXN0000473,ACC0024,2025-06-10 04:42:15,2025-06-11,NOK,476.12,M004,PowerCo,fee,DK,Copenhagen,BANK_TRANSFER,PENDING,FALSE,cf78c131
TXN0000890,ACC0001,2025/07/26 19:34,2025-07-26,GBP,-205.29,,MegaMart,power,DK,Aarhus,CARD,PENDING,1,
TXN0001009,ACC0041,2025-08-13 01:59:16,2025-08-13,NOK,329.12,M002,Cafe Central,Fees,NO,Bergen,MOBILE_PAY,FAILED,FALSE,05945583
TXN0000279,ACC0012,2025-08-17 11:19:39,2025-08-18,GBP,403.79,M008,HealthPlus,mat,SE,Gothenburg,CASH,FAILED,0,3737f8ab
TXN0000398,ACC0014,2025/09/18 21:54,2025-09-18,USD,476.94,M001,Nordic Grocers,grocery,SE,Gothenburg,CASH,FAILED,0,46d2971f
TXN0000428,ACC0009,2025/10/25 02:31,2025-10-25,USD,3.59,M008,HealthPlus,Other,DK,Copenhagen,CARD,FAILED,0,651d8c7b
TXN0000836,ACC0005,2025/12/03 07:57,2025-12-05,DKK,81.84,M004,PowerCo,restaurang,DE,Berlin,BANK_TRANSFER,FAILED,0,227c01d0
TXN0001134,ACC0045,2025-09-27 20:42:33,2025-09-28,USD,417.74,M004,PowerCo,Dining,SE,Stockholm,BANK_TRANSFER,PENDING,FALSE,5c172e80
TXN0000430,ACC0045,2025-11-02 14:27:40,2025-11-03,GBP,132.28,M010,GadgetHub,Electronics,DK,Odense,MOBILE_PAY,BOOKED,FALSE,cedc818f
TXN0000734,ACC0047,2025-11-27 05:13:15,2025/11/28,NOK,472.30,M010,GadgetHub,travel,GB,London,MOBILE_PAY,BOOKED,0,b968acc7
TXN0000127,ACC0042,2025-12-06 13:58:41,2025-12-07,USD,460.58,M007,SkyFly,healthcare,SE,Gothenburg,CASH,FAILED,FALSE,0a998f37
TXN0000051,ACC0003,2025-06-23 02:15:13,2025-06-24,SEK,478.95,M010,GadgetHub,Groceries,GB,Edinburgh,CASH,FAILED,0,a2517ee5
TXN0000988,ACC0022,2025-06-13 14:47:32,2025-06-15,NOK,141.64,M009,MegaMart,income,GB,London,CARD,BOOKED,0,19b29414
TXN0000410,ACC0037,2025-06-14 17:35:54,2025/06/14,NOK,325.87,M010,GadgetHub,Fees,NO,Bergen,CARD,BOOKED,0,970106c0
TXN0000702,ACC0044,2025-10-21 03:45:33,2025-10-22,SEK,85.40,M009,MegaMart,travel,DE,Munich,CASH,FAILED,FALSE,c11a7f62
TXN0001159,ACC0029,2025-09-08 05:21:22,2025-09-08,NOK,450.88,M009,MegaMart,hotel,NO,Bergen,MOBILE_PAY,FAILED,0,1b28dda7
TXN0000251,ACC0049,2025/09/15 00:17,2025/09/17,USD,249.64,M008,HealthPlus,Other,DE,Hamburg,MOBILE_PAY,BOOKED,FALSE,40312f05
TXN0000754,ACC0012,2025-11-27 01:38:19,2025/11/29,NOK,-413.11,M008,HealthPlus,GROCERY,GB,Manchester,CARD,FAILED,1,38724eed
TXN0000981,ACC0042,30-12-2025 10:42:48,2026-01-01,GBP,183.73,M008,HealthPlus,books,DE,Hamburg,CARD,FAILED,FALSE,975d6897
TXN0000819,ACC0045,2025/10/08 22:46,2025-10-08,USD,215.67,M001,Nordic Grocers,transit,GB,London,CARD,PENDING,FALSE,0a6ade1f
TXN0000953,ACC0002,2025-09-28 03:50:07,2025-09-28,GBP,433.45,M010,GadgetHub,Books,GB,Edinburgh,CARD,BOOKED,0,edf57a0e
TXN0000557,ACC0026,2025-08-20 10:36:00,2025-08-21,EUR,357.11,M005,BookBarn,Fees,SE,Malmo,BANK_TRANSFER,FAILED,FALSE,
TXN0000305,ACC0043,06-08-2025 13:11:20,2025/08/08,DKK,460.66,M002,Cafe Central,transport,NO,Oslo,CASH,PENDING,0,694a7184
TXN0000301,ACC0007,2025-06-05 18:32:16,2025-06-05,EUR,32.12,M010,GadgetHub,flight,GB,Manchester,MOBILE_PAY,BOOKED,0,db944f9a
TXN0000703,ACC0036,2025-10-24 19:19:59,2025-10-24,NOK,82.93,M008,HealthPlus,shopping,DK,Aarhus,CARD,FAILED,FALSE,69474418
TXN0001055,ACC0036,2025-10-14 15:42:25,2025-10-16,SEK,305.02,M009,MegaMart,Electronics,DK,Odense,CARD,BOOKED,0,02eb013e
TXN0000887,ACC0025,30-06-2025 22:01:04,2025-06-30,USD,-258.63,M010,GadgetHub,fees,DE,Munich,CASH,PENDING,1,8c670e46
TXN0000178,ACC0019,2025-07-13 20:35:44,2025-07-15,DKK,364.10,M010,GadgetHub,transit,SE,Malmo,CARD,PENDING,FALSE,40f6ad9f
TXN0000687,ACC0034,2025-12-18 16:05:15,2025-12-20,GBP,393.58,M004,PowerCo,restaurant,GB,Edinburgh,CASH,BOOKED,0,123b05e3
TXN0000466,ACC0014,2025-09-26 15:45:35,2025-09-26,DKK,262.62,M009,MegaMart,healthcare,GB,Edinburgh,CASH,FAILED,FALSE,f5f5fc02
TXN0000781,ACC0014,2025-11-05 04:06:18,2025-11-06,USD,484.72,,Cafe Central,grocery,DE,Berlin,CASH,BOOKED,FALSE,4c4b8518
TXN0000081,ACC0016,2025-06-18 04:18:58,2025-06-18,SEK,492.88,M003,StreamFlix,Books,DE,Munich,CASH,BOOKED,0,d9815df1
TXN0000529,ACC0042,2025-11-11 15:56:57,2025-11-12,EUR,143.81,M008,HealthPlus,fee,DK,Copenhagen,MOBILE_PAY,PENDING,FALSE,a031afb4
TXN0000946,ACC0028,2025-07-09 14:56:28,2025-07-09,GBP,115.00,M005,BookBarn,hotel,DK,Odense,MOBILE_PAY,FAILED,0,b6472cee
TXN0000068,ACC0038,2025-10-16 01:13:14,2025-10-17,DKK,27.48,,HealthPlus,Dining,GB,London,CASH,PENDING,FALSE,b92ce834
TXN0000021,ACC0018,2025-11-11 17:16:08,2025-11-11,DKK,311.43,M009,MegaMart,power,SE,Malmo,CARD,BOOKED,0,f36e8b53
TXN0000495,ACC0033,2025/09/24 00:49,2025-09-26,NOK,53.61,M002,Cafe Central,healthcare,DK,Copenhagen,CASH,PENDING,FALSE,92a7e174
TXN0000457,ACC0024,2025-12-01 15:55:08,2025-12-02,DKK,329.29,M003,StreamFlix,healthcare,NO,Trondheim,CARD,PENDING,FALSE,ea3770a7
TXN0000908,ACC0029,2025-11-26 12:31:31,2025-11-28,GBP,68.94,M007,SkyFly,transport,DK,Odense,BANK_TRANSFER,PENDING,0,4478126e
TXN0000761,ACC0047,2025-06-08 13:48:21,2025-06-10,GBP,152.90,M001,Nordic Grocers,internet,GB,Manchester,CARD,BOOKED,FALSE,41cf8adc
TXN0000352,ACC0024,2025-10-08 19:44:07,2025-10-08,DKK,292.99,M009,MegaMart,hotel,DK,Odense,CASH,BOOKED,0,343166e3
TXN0000708,ACC0024,2025-06-24 11:23:02,2025-06-25,USD,173.21,M005,BookBarn,salary,GB,London,BANK_TRANSFER,FAILED,FALSE,c5e645c4
TXN0000524,ACC0024,2025-06-06 10:01:29,2025/06/08,EUR,-80.84,M010,GadgetHub,GROCERY,GB,Manchester,CASH,BOOKED,1,876ffdd5
TXN0000797,ACC0036,2025-07-24 13:46:12,2025-07-26,EUR,484.14,M009,MegaMart,transit,NO,Trondheim,MOBILE_PAY,FAILED,FALSE,c41b2f8a
TXN0000257,ACC0043,2025-12-27 16:40:34,2025-12-28,NOK,135.43,M009,MegaMart,uber,SE,Malmo,BANK_TRANSFER,FAILED,FALSE,d16be474
TXN0000444,ACC0043,2025-06-24 21:04:00,2025-06-26,USD,60.62,M002,Cafe Central,utilities,DE,Hamburg,CARD,PENDING,FALSE,2e232525
TXN0000120,ACC0041,2025-12-07 05:01:59,2025-12-07,NOK,474.50,M010,GadgetHub,uber,GB,Manchester,CASH,BOOKED,0,c15a73f4
